DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,percent,VAT,Year,Month,Agent Commission
2015-07-01,"APT 1, 14 WELLINGTON QUAY,,Dublin 2",Dublin 2,Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25650.0,2015,7,2850.0
2013-10-10,"Tarrea, Kinvara",N/A,Galway,190000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25650.0,2013,10,2850.0
2019-01-07,"6 HOLLYBROOK, ORCHARD RD, CORK",N/A,Cork,425000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,57375.00000000001,2019,1,6375.0
2014-01-13,"BACHELORS WALK, TULLAMORE, OFFALY",N/A,Offaly,225000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30375.000000000004,2014,1,3375.0
2017-07-14,"130 BEACHDALE, KILCOOLE, CO WICKLOW",N/A,Wicklow,331000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,44685.0,2017,7,4965.0
2021-08-25,"THE COTTAGE, MCGRATH PARK, SKEHARD RD",N/A,Cork,10119.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,1366.065,2021,8,151.785
2016-05-20,"24 GORT NA RI, GORT, GALWAY",N/A,Galway,92000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12420.0,2016,5,1380.0
2015-10-16,"ROSE COTTAGE, GALWAY RD, LOUGHREA",N/A,Galway,80000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10800.0,2015,10,1200.0
2012-01-10,"6 Bayview Drive, Newport",N/A,Mayo,49300.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6655.5,2012,1,739.5
2018-06-07,"ANNAGHMORE, GURTEEN, SLIGO",N/A,Sligo,40000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5400.0,2018,6,600.0
2021-04-27,"7 STOCKING WOOD DRIVE, STOCKING AVENUE, RATHFARNHAM",Dublin 16,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,78300.0,2021,4,7250.0
2012-01-06,"Apt 145  Alliance Building, The Gasworks Barrow Street, South Lotts Road",N/A,Dublin,171007.57,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23086.021950000002,2012,1,2565.11355
2020-02-26,"27 STEPHENS RD, INCHICORE,,Dublin 8",Dublin 8,Dublin,317000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,42795.0,2020,2,4755.0
2014-11-21,"GURTEENROE, CHURCHTOWN, MALLOW",N/A,Cork,29000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,3915.0000000000005,2014,11,435.0
2019-06-27,"38 COIS CHNOIC, MONACAPPA, DINGLE",N/A,Kerry,260000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,35100.0,2019,6,3900.0
2018-08-31,"38 WOODLANDS PARK, COILL DUBH, NAAS",N/A,Kildare,260000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,35100.0,2018,8,3900.0
2020-09-01,"Kilcasey Upper, Camolin",N/A,Wexford,202000.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2020,9,3030.0
2020-03-19,"10 GRATTAN COURT, BALLYMOTE, CO SLIGO",N/A,Sligo,93000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12555.0,2020,3,1395.0
2016-12-19,"46 COWPER VILLAGE, RATHMINES,,Dublin 6",Dublin 6,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,44550.0,2016,12,4950.0
2020-03-03,"295 BALLYFERMOT RD,,Dublin 10,,Dublin",Dublin 10,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22950.0,2020,3,2550.0
2010-12-15,"58 Pomeroy Park, Rathangan",N/A,Kildare,160000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2010,12,2400.0
2019-10-22,"APT7, 67 MOUNTJOY SQUARE WEST,,Dublin 1",Dublin 1,Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25650.0,2019,10,2850.0
2010-05-14,"2 Harmony Hill, Sligo",N/A,Sligo,97500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13162.5,2010,5,1462.5
2017-04-13,"Apartment 78 Neptune Block, Honeypark, Dun-Laoghaire",N/A,Dublin,308370.04,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,4,4625.5506
2014-10-17,"89 BLACKCASTLE, SLANE RD, NAVAN",N/A,Meath,136000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18360.0,2014,10,2040.0
2020-03-06,"34 FOXHILL AVE, AYRFIELD,,Dublin 13",Dublin 13,Dublin,334000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45090.0,2020,3,5010.0
2019-08-01,"12 TOMMY MURPHY PARK, FRUITHILL, GRAIGUECULLEN",N/A,Carlow,66000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8910.0,2019,8,990.0
2017-07-14,"10 CHURCH FIELDS, CLONLARA, CLARE",N/A,Clare,240000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32400.000000000004,2017,7,3600.0
2017-07-12,"18 RIVERWOOD GLEBE, CARPENTERSTOWN, CASTLEKNOCK,Dublin 15",Dublin 15,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,55350.00000000001,2017,7,6150.0
2018-12-12,"39 Glenheron View, Glenheron, Greystones",N/A,Wicklow,197381.23,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2018,12,2960.71845
2012-07-30,"Apartment 3, Laurelbrook Gardens, Dundalk",N/A,Louth,60000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8100.000000000001,2012,7,900.0
2016-07-19,"2 CROFTON COURT, LOUGH RYNN, MOHILL",N/A,Leitrim,63765.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8608.275000000001,2016,7,956.4749999999999
2020-10-20,"112 TUR UISCE, DOUGHISKA, MERLIN PARK",N/A,Galway,230000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31050.000000000004,2020,10,3450.0
2017-09-03,"4 THE OLD SCHOOL YARD, OLDTOWN, OLD SCHOOL YARD",N/A,Dublin,198000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26730.0,2017,9,2970.0
2019-01-08,"ST MARTHAS, BARGY COMMON, MURRINTOWN",N/A,Wexford,195000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26325.0,2019,1,2925.0
2018-12-18,"Apt. 55 Block 3, Northwood Green, Santry",Dublin 9,Dublin,300000.0,Yes,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2018,12,4500.0
2015-01-05,"ARD CAISLEAN, DROMOD, BODYKE",N/A,Clare,230000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31050.000000000004,2015,1,3450.0
2019-05-07,"CREEVAGH, CLONMACNOISE, OFFALY",N/A,Offaly,205000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27675.000000000004,2019,5,3075.0
2015-11-03,"62 GALTRIM GRANGE, MALAHIDE,,Dublin",N/A,Dublin,231000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31185.000000000004,2015,11,3465.0
2016-07-11,"8 PARKLANDS, TUBBERCURRY, SLIGO",N/A,Sligo,55000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7425.000000000001,2016,7,825.0
2014-06-27,"41 SANDY LANE, BALLYMONEY, GOREY",N/A,Wexford,175000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23625.0,2014,6,2625.0
2021-12-03,"56 CASTLEWOOD, LITTLE ISLAND, CORK",N/A,Cork,230000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31050.000000000004,2021,12,3450.0
2018-11-22,"1 PINEWOOD EST, PARK RD, KILLARNEY",N/A,Kerry,180000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24300.0,2018,11,2700.0
2016-07-27,"MAIN STREET, SUMMERHILL, CO MEATH",N/A,Meath,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2016,7,1800.0
2019-06-14,"15 CORBAWN CLOSE, SHANKILL,,Dublin 18",Dublin 18,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,74250.0,2019,6,6875.0
2011-05-25,"1 The Paddocks Road, Adamstown, Co.,Dublin",N/A,Dublin,145000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2011,5,2175.0
2018-04-05,"2 ARDGILLEN RD, BALROTHERY,,Dublin",N/A,Dublin,386000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,52110.0,2018,4,5790.0
2019-10-15,"18 RATHCARRIG, BALLINAMONA, FERMOY",N/A,Cork,185000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24975.0,2019,10,2775.0
2015-01-27,"8 ST BRIDGETS TERRACE, PROSPECT HILL, GALWAY",N/A,Galway,181000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24435.0,2015,1,2715.0
2010-03-23,"Glounashee, Ballea Road  Carrigaline",N/A,Cork,390000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,52650.0,2010,3,5850.0
2018-09-02,"11 RATHMINES WOOD, ARDEE RD, RATHMINES,Dublin 6",Dublin 6,Dublin,440000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,59400.00000000001,2018,9,6600.0
2011-11-23,"156 Ashfield, Mullingar",N/A,Westmeath,95000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12825.0,2011,11,1425.0
2012-08-16,"Newtownallen, Newtownallen",N/A,Kildare,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2012,8,1500.0
2015-09-07,"51 INGLEWOOD ROAD, CLONSILLA,,Dublin 15",Dublin 15,Dublin,183000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24705.0,2015,9,2745.0
2016-11-29,"9 MILLBROOK COURT, MOUNT BROWN,,Dublin 8",Dublin 8,Dublin,173000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23355.0,2016,11,2595.0
2011-02-09,"Apartment No.14, Clarence Gate Kilkenny Rd, Carlow",N/A,Carlow,61232.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2011,2,918.48
2020-12-15,"CORNAGEE, BLACKLION, COUNTY CAVAN",N/A,Cavan,15000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,2025.0000000000002,2020,12,225.0
2017-04-13,"APT 41 THE CHARTER, ST PAPPINS ST, BALLYMUN",Dublin 11,Dublin,127000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17145.0,2017,4,1905.0
2018-04-07,"14 Park View, Hansfield Wood, Hansfield",N/A,Dublin,303964.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2018,4,4559.46
2016-04-03,"KILBRIDE, ROCHFORDBRIDGE, WESTMEATH",N/A,Westmeath,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2016,4,1500.0
2014-12-08,"49 HUNTERS LANE, HUNTERS WOOD, BALLYCULLEN,Dublin 24",Dublin 24,Dublin,164000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22140.0,2014,12,2460.0
2012-10-08,"10 St Mochtas Close, Clonsilla,,Dublin 15",Dublin 15,Dublin,167000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22545.0,2012,10,2505.0
2016-12-15,"BONAGREW, BRITTAS BAY, CO WICKLOW",N/A,Wicklow,295000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39825.0,2016,12,4425.0
2018-08-05,"1 COLLEGE PARK, BOYLE, ROSCOMMON",N/A,Roscommon,35000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,4725.0,2018,8,525.0
2021-04-21,"TOOME LETTERMACAWARD, LETTERMACAWARD, DONEGAL",N/A,Donegal,250000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33750.0,2021,4,3750.0
2017-09-03,"12 NEWBERRY GROVE, DROMAHANE, MALLOW",N/A,Cork,178500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24097.5,2017,9,2677.5
2020-10-20,"BALLINA UPPER, BLACKWATER, ENNISCORTHY",N/A,Wexford,255000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34425.0,2020,10,3825.0
2014-10-31,"DROMORE, AGLISH, CAPPOQUIN",N/A,Waterford,95000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12825.0,2014,10,1425.0
2016-11-03,"47 ROCKFIELD RD, KELLS, MEATH",N/A,Meath,164000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22140.0,2016,11,2460.0
2019-11-13,"159 EVANWOOD, GOLF LINKS ROAD, CASTLETROY",N/A,Limerick,256500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34627.5,2019,11,3847.5
2018-06-28,"8 DOMINICK ST, CORK, CORK",N/A,Cork,32000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,4320.0,2018,6,480.0
2021-12-08,"3 GLEBEMOUNT, WICKLOW TOWN, CO WICKLOW",N/A,Wicklow,395000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,53325.0,2021,12,5925.0
2015-08-28,"2 ADDISON PLACE, GLASNEVIN,,Dublin 9",Dublin 9,Dublin,38000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5130.0,2015,8,570.0
2021-07-10,"BLOCK 13 APT 2 PRIORY HALL, HOLE IN THE WALL,,Dublin",N/A,Dublin,207048.45,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,7,3105.7267500000003
2010-07-07,"5 tara court, balbriggan",N/A,Dublin,187000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25245.0,2010,7,2805.0
2015-07-17,"9 HARBOUR COURT, COURTMACSHERRY, CORK",N/A,Cork,111000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,14985.000000000002,2015,7,1665.0
2020-11-26,"LODGE 18, SHANNON OAKS HOTEL, PORTUMNA",N/A,Galway,128000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17280.0,2020,11,1920.0
2019-01-29,"77 Oldwood, Ardsallagh Beg",N/A,Roscommon,131278.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,1,1969.1699999999998
2012-09-17,"Knocknashee, Boyle",N/A,Roscommon,50000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6750.0,2012,9,750.0
2012-11-14,"18 harbour drive, tullamore",N/A,Offaly,135000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18225.0,2012,11,2025.0
2014-09-12,"10 ARDKEALE, MOUNT OVAL VILLAGE, ROCHESTOWN",N/A,Cork,175000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23625.0,2014,9,2625.0
2016-12-15,"DELAHASEY, BALBRIGGAN,,Dublin",N/A,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,46575.0,2016,12,5175.0
2013-01-31,"306 Cooley Road, Drimnagh",Dublin 12,Dublin,73190.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9880.650000000001,2013,1,1097.85
2020-03-03,"21 WOODSTOCK ST, ATHY, KILDARE",N/A,Kildare,55000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7425.000000000001,2020,3,825.0
2014-05-30,"CARROWCULLEEN, DUNMORE, GALWAY",N/A,Galway,150000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20250.0,2014,5,2250.0
2015-08-10,"195 Sperrin Road, Drimnagh",Dublin 12,Dublin,124500.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16807.5,2015,8,1867.5
2014-11-04,"74 Lindsay Road, Drumcondra",Dublin 9,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,78300.0,2014,11,7250.0
2015-07-29,"50 PROSPERITY SQ, OFF BARRACK ST, CORK",N/A,Cork,131000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17685.0,2015,7,1965.0
2012-08-28,"No. 8 The Cottages, Murroe",N/A,Limerick,87500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,11812.5,2012,8,1312.5
2019-08-30,"BALLYEA, FEDAMORE, LIMERICK",N/A,Limerick,97500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13162.5,2019,8,1462.5
2019-11-21,"93 SHANAGARRY, MILLTOWN ROAD,,Dublin 6",Dublin 6,Dublin,327301.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,44185.635,2019,11,4909.514999999999
2018-09-14,"18 WELLESELY MANOR, NEWBRIDGE, COUNTY KILDARE",N/A,Kildare,295000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39825.0,2018,9,4425.0
2018-10-09,"95 ST PATRICKS ESTATE, BALLINA, COUNTY MAYO",N/A,Mayo,25000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,3375.0,2018,10,375.0
2014-09-26,"82 CHURCH ST, SKERRIES,,Dublin",N/A,Dublin,259000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34965.0,2014,9,3885.0
2015-05-22,"23 KEYWEST, THE QUAY, WEXFORD",N/A,Wexford,85000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,11475.0,2015,5,1275.0
2021-07-29,"APT 205, ABBEY RIVER COURT, SHEEPSTREET",N/A,Limerick,161000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21735.0,2021,7,2415.0
2019-11-04,"24 Cedarview, Northwood, Santry Demnse",Dublin 9,Dublin,431718.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,11,6475.7699999999995
2018-05-24,"28 BELARMINE HALL, BELARMINE AVE, STEPASIDE",N/A,Dublin,275000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37125.0,2018,5,4125.0
2022-01-13,"House 2, Kilraine Lower, Glenties",N/A,Donegal,187500.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2022,1,2812.5
2017-08-08,"27 RIVER VILLAGE, BEALNAMULLA, ATHLONE",N/A,Roscommon,197000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26595.0,2017,8,2955.0
2018-05-03,"10 COMYN MANOR, SEATOWN ROAD, SWORDS",N/A,Dublin,361233.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2018,5,5418.495
2015-10-14,"6 FAHA GLEN, FAHA, KILLARNEY",N/A,Kerry,230000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31050.000000000004,2015,10,3450.0
2018-12-04,"21 Glenstal Gate, Murroe",N/A,Limerick,70000.0,Yes,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2018,12,1050.0
2011-12-21,"19 Eallagh, Headford",N/A,Galway,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2011,12,1500.0
2019-10-24,"19 DROMSALLY WOODS, CAPPAMORE, CO LIMERICK",N/A,Limerick,150000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20250.0,2019,10,2250.0
2017-12-21,"57 MULBERRY PARK, BALLINODE, SLIGO",N/A,Sligo,135000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18225.0,2017,12,2025.0
2017-04-09,"9 DUN BREANDAN, LISDOONVARNA, CLARE",N/A,Clare,65000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8775.0,2017,4,975.0
2015-06-29,"Ballina Upper, Ballymurn",N/A,Wexford,167000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2015,6,2505.0
2014-02-28,"23 Pairc Ard Sheelhane, Sneem, Co. Kerry",N/A,Kerry,110132.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2014,2,1651.98
2017-09-03,"CHAPEL ST, BALLYMORE EUSTACE, NAAS",N/A,Kildare,240000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32400.000000000004,2017,9,3600.0
2016-12-19,"APT 16 BURNABY MEWS, GREYSTONES, COUNTY WICKLOW",N/A,Wicklow,368000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,49680.0,2016,12,5520.0
2020-11-27,"6 NEWCASTLE WOODS RISE, ENFIELD, CO MEATH",N/A,Meath,245000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33075.0,2020,11,3675.0
2014-04-17,"24 PRIORY HALL, WHITEHALL RD,,Dublin 12",Dublin 12,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,41850.0,2014,4,4650.0
2010-04-06,"36 Creagan, Barna, Co. Galway",N/A,Galway,167500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22612.5,2010,4,2512.5
2013-02-28,"78 Brookville, Drogheda",N/A,Louth,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2013,2,1500.0
2019-06-02,"20 THE WATERFRONT, DROMOD HARBOUR, DROMOD",N/A,Leitrim,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2019,6,1800.0
2016-02-17,"CARRIGFADA COTTAGE, LEGAN, LOUISBURGH",N/A,Mayo,430000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,58050.00000000001,2016,2,6450.0
2018-09-07,"8 IRISH ST, ENNISCORTHY, WEXFORD",N/A,Wexford,166000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22410.0,2018,9,2490.0
2020-10-28,"PIEDMONT, LORDSHIP, DUNDALK",N/A,Louth,42000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5670.0,2020,10,630.0
2020-12-21,"18 DUN NA MANACH, QUIN, CO CLARE",N/A,Clare,219000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,29565.000000000004,2020,12,3285.0
2019-06-21,"1A ST SYLVESTER'S VILLAS, MALAHIDE, CO,Dublin",N/A,Dublin,575000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,77625.0,2019,6,7187.5
2016-12-13,"APT 9, WESTBURY WOODS, ENNISCORTHY",N/A,Wexford,40000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5400.0,2016,12,600.0
2014-04-11,"11B KERMON HOUSE, NORTH QUAY, DROGHEDA",N/A,Louth,40000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5400.0,2014,4,600.0
2021-10-19,"2 BULLOCK PARK, GREEN RD, CARLOW",N/A,Carlow,230000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31050.000000000004,2021,10,3450.0
2015-11-19,"MONEEN, CASTLEBAR, MAYO",N/A,Mayo,160000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21600.0,2015,11,2400.0
2015-11-16,"66 MARWOOD GREEN, GLANMIRE, CORK",N/A,Cork,254000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34290.0,2015,11,3810.0
2021-11-26,"55 RAIL PARK, MAYNOOTH, KILDARE",N/A,Kildare,387500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,52312.5,2021,11,5812.5
2018-01-26,"KILTILLANE, TEMPLEMORE, COUNTY TIPPERARY",N/A,Tipperary,215000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,29025.000000000004,2018,1,3225.0
2020-05-05,"1 WATERSIDE GREEN, WATERSIDE, SWORDS RD",Dublin 9,Dublin,282500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,38137.5,2020,5,4237.5
2020-07-01,"1 STATION ROAD, TIMOLEAGUE, CO CORK",N/A,Cork,90000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12150.0,2020,7,1350.0
2019-07-22,"SORAN, BALLINALEE, LONGFORD",N/A,Longford,50000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6750.0,2019,7,750.0
