DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription
2022-01-28,"7 ABBEYVALE CLOSE, SWORDS MANOR, SWORDS",,Dublin,407000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"7 BALLYVAUGHAN COTTAGES, BALLYVAUGHAN, CLARE",,Clare,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"7 CHAPELWOOD AVE, HOLLYSTOWN, DUBLIN 15",Dublin 15,Dublin,318379.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"7 DRUMBANNON, BAILIEBOROUGH, CAVAN",,Cavan,131000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"7 KILDRUM MEADOWS, KILLEA, DONEGAL",,Donegal,156000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"7 LITTLE STRAND ST, NORTH DUBLIN, DUBLIN",Dublin 7,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"7 PARSON LODGE, MAYNOOTH, KILDARE",,Kildare,712000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"72 ST PATRICKS PARK, CARRICK ON SHANNON, LEITRIM",,Leitrim,140000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"72 Summerseat Avenue, Clonee",,Meath,189427.0,No,Yes,New Dwelling house /Apartment,
2022-01-28,"74 THE PARK, LAKEPOINT PARK, MULLINGAR",,Westmeath,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"75 THE FAIRWAYS, WOODBROOK GLEN, BRAY",,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"78 VANESSA LAWNS, CELBRIDGE, KILDARE",,Kildare,373000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"8 BEECH WOOD, PROSPECT WOOD, LONGFORD",,Longford,125000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"8 COLLINS DR, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"8 Knightswood Drive, Knightswood, Williamstown",,Waterford,339207.05,No,Yes,New Dwelling house /Apartment,
2022-01-28,"8 PHIBBLESTOWN HOUSE, PHIBBLESTOWN AVE, CASTAHEANY DUBLIN 15",Dublin 15,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"8 POPLAR GROVE, MILLBROOK, NAAS",,Kildare,201500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"8 ST FRANCIS PLACE, NICHOLAS ST, LIMERICK",,Limerick,165000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"8 YEATES VILLAGE, BALLINODE, CO SLIGO",,Sligo,117000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"8 YOUGHAL RD, MIDLETON, CORK",,Cork,167000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"80 Ardilea Crescent, Clonskeagh, Dublin 14",,Dublin,471367.0,No,Yes,New Dwelling house /Apartment,
2022-01-28,"81 LAMBAY VIEW, RUSH, DUBLIN",,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"81 OLD BALREASK WOODS, NAVAN, MEATH",,Meath,370000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"82A GLENDALE, LEIXLIP, GLENDALE",,Kildare,465000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"83 THE COURT, PETTISWOOD MANOR, MULLINGAR",,Westmeath,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"84 CLONMINCH WOOD, TULLAMORE, OFFALY",,Offaly,222000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"9 BROOKFIELD, CLIFFONEY, SLIGO",,Sligo,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"9 LONGFIELD DR, CLONMEL, TIPPERARY",,Tipperary,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"9 MANOR LAWN, THORNBURY VIEW, ROCHESTOWN",,Cork,322500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"9 MAYFIELD TERRACE, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,650000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"9 ROSCHOILL, PALLASKENRY, LIMERICK",,Limerick,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"9 THE CLOSE, MOUNT MERRION, DUBLIN",,Dublin,895000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"9 THE DEMESNE, GOLF LINKS RD, CARROWHOLLY",,Mayo,385000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"92 CARRABEG, NEWPORT ROAD, CASTLEBAR",,Mayo,242290.0,No,Yes,New Dwelling house /Apartment,
2022-01-28,"96 THE GREEN, COOLROE MEADOWS, BALLINCOLLIG",,Cork,410000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"98 MARIAN PARK, DROGHEDA, CO LOUTH",,Louth,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"98 Park Gate, Tullow",,Carlow,285000.0,No,Yes,New Dwelling house /Apartment,
2022-01-28,"98 SHANLISS RD, SANTRY, DUBLIN 9",Dublin 9,Dublin,457000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APARTMENT 234, BACHELORS WALK, DUBLIN 1",,Dublin,284147.29,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APARTMENT 302, BACHELORS WALK, DUBLIN 1",,Dublin,300315.21,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APARTMENT 35 BACHELORS WALK, DUBLIN 1",,Dublin,198765.93,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APARTMENT 7, PARKGATE PLACE, PARKGATE STREET",,Dublin,367500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 15, THE ATRIUM, 29 31 ISLAND ST",Dublin 8,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 189, BATCHELORS WALK, DUBLIN 1",,Dublin,284147.29,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 19 BINSIN, WESTERN DISTRIBUTOR ROAD, KNOCKNACARRA",,Galway,240000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 196, BACHELORS WALK, DUBLIN 1",,Dublin,284147.29,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 265 FAIRBAIRN HOUSE, BELLEVUE, ISLANDBRIDGE DUBLIN 9",Dublin 15,Dublin,323000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 281, BACELORS WALK, DUBLIN 1",,Dublin,300315.21,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 3 LE FANU HOUSE, LE FANU ROAD, BALLYFERMOT",Dublin 15,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 320, BACHELORS WALK, DUBLIN 1",,Dublin,284653.18,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 323, BACHELORS WALK, DUBLIN 1",,Dublin,222991.21,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 328, BACHELORS WALK, DUBLIN 1",,Dublin,285553.56,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 344, BACKELORS WALK, DUBLIN 1",,Dublin,284147.29,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 360, BACHELORS WALK, DUBLIN 1",,Dublin,284147.29,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 375 BACHELORS WALK, DUBLIN 1",,Dublin,307376.37,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 38, HARBOURSIDE, KINCORA",,Clare,216000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 5 CLAREMONT COURT, ALPHONSUS ST, LIMERICK",,Limerick,137000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 58, THE WATER FRONT, HANOVER QUAY",,Dublin,725000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"APT 62, RONERAGH APARTMENT, FIGARY",,Donegal,161093.23,No,Yes,New Dwelling house /Apartment,
2022-01-28,"APT 67, LOCK MILLS, CORBALLY",,Limerick,162000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"ARDLUI, CAREYS LANE, DULEEK",,Meath,350000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"ARDRUMMOND, RAMELTON, DONEGAL",,Donegal,90000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"AVOCA, BENDEMEER PARK, MAGAZINE RD",,Cork,402000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"AVONDALE HOUSE, 3 NORTHUMBERLAND AVE, DUN LAOGHAIRE",,Dublin,1100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"BALLINCOURSEY, TIMOLEAGUE, BANDON",,Cork,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"BALLINTOTTY, NENAGH, CO TIPPERARY",,Tipperary,405000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"BALLYFAUDEEN, LISCANNOR, COUNTY CLARE",,Clare,329900.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"BALLYGLASS, DROMORE WEST, CO. SLIGO",,Sligo,185000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"BASEMENT 30 HENRY ST, LIMERICK, LIMERICK",,Limerick,500000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"BEECH HILL, CHURCHTOWN, ARDEE",,Louth,430000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"BOHEREEN, orse BOREEN, STRAFFAN",,Kildare,244304.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"CAHERHENRYHOE, LOUGHREA, GALWAY",,Galway,368000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"CAHIR ROAD, CASHEL, CO TIPPERARY",,Tipperary,199674.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"CARKER, SCARTAGLEN, CO KERRY",,Kerry,154000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"CASTLEGAL, CLIFFONEY, SLIGO",,Sligo,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"CASTLETOWN  GEOGHEGAN, Mullingar, CO WESTMEATH",,Westmeath,135000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"CLAGGAN, CULDAFF, DONEGAL",,Donegal,155000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"CLOONTARRIVE, GORTATLEA, BALLYMACELLIGOTT",,Kerry,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"COIS ABHAINN, AHASCRAGH, BALLINASLOE",,Galway,90000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"COOLEAGH, BALLINURE, THURLES",,Tipperary,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"COOLGREANY, BOLANY, HOLLYFORT",,Wexford,405000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"COTTAGE 5, OYSTERHAVEN CENTRE, KINSALE",,Cork,257500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"COTTAGE CORRANAGH, KILMAINHAMWOOD, KELLS",,Meath,81000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"CURRAGH, ARDGROOM, BANTRY",,Cork,110000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"CURRA, TULLYKYNE, MOYCULLEN",,Galway,486750.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"DEIGNAVANTY, COOTEHILL, CAVAN",,Cavan,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"DERRADDA, NEWPORT, COUNTY MAYO",,Mayo,53000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"DROMLUSK HOUSE, BLACKWATER, KILLARNEY",,Kerry,410000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"DRUMMONUM, FARNHAM, CAVAN",,Cavan,165000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"DUNAMARA, STRAND RD, KILLINEY",,Dublin,4150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"EDWARD ST, BALTINGLASS, WICKLOW",,Wicklow,193000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"GLENBEG, LISMORE, WATERFORD",,Waterford,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"GLENFARNE, BROOKLODGE EAST, GLANMIRE",,Cork,470000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"GLENVIEW TERRACE, MALLOW, CORK",,Cork,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"GOLF COURSE RD, TULLAGHCULLION, DONEGAL",,Donegal,240000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"HOLLYTREE HOUSE, PINNOCK HILL, SWORDS",,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"JINDABYNE, DRUMMIN LANE, DELGANY",,Wicklow,1100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"KILGARVE, CREAGH, BALLINASLOE",,Galway,224000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"KILLENCOOLE, READYPENNY, DUNDALK",,Louth,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"KILLISK, THE BALLAGH, ENNISCORTHY",,Wexford,346500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"LACKAFINNA, CONG, MAYO",,Mayo,424500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"LACKEN, MULTYFARNHAM, MULLINGAR",,Westmeath,305000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"LACKYLE NORTH, LABASHEEDA, CLARE",,Clare,25000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"LARCH HILL, COLMAN, FETHARD",,Tipperary,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"LIOSLORAN LODGE, MILL RD, CORBALLY",,Limerick,725000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"LISSACLARIG WEST, BALLYDEHOB, CO. CORK",,Cork,325000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"LOUGHATRIM HOUSE, KNOCKAVILLE, GAYBROOK",,Westmeath,490000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"Loughlynn Road, Castlerea",,Roscommon,140000.0,No,Yes,New Dwelling house /Apartment,
2022-01-28,"LOUGHTEA, KILLALOE, CO CLARE",,Clare,229500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"MARTINSTOWN, CROSSAKIEL, KELLS",,Meath,410000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"MILLTOWN, RATHCONRATH, CO. WESTMEATH",,Westmeath,56000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"MOUNTSHANNON EAST, LABASHEEDA, ENNIS",,Clare,190000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"NEWMILL, RAMELTON, CO. DONEGAL",,Donegal,212000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"NEWPORT ROAD, CASTLEBAR, CO MAYO",,Mayo,162000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"NO 2 DONCARRIG, BALLYCOMMON, NENAGH",,Tipperary,281938.0,No,Yes,New Dwelling house /Apartment,
2022-01-28,"NO 6 OLD MILLS, BROWNS MILLS, KINSALE",,Cork,758000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"No. 1 the Boulevard, Barnhall Meadows, Leixlip",,Kildare,560000.0,No,Yes,New Dwelling house /Apartment,
2022-01-28,"No. 10 The Square, Heathfield, Carriganarra",,Cork,471365.63,No,Yes,New Dwelling house /Apartment,
2022-01-28,"No.8 the Boulevard, Barnhall Meadows, Leixlip",,Kildare,545000.0,No,Yes,New Dwelling house /Apartment,
2022-01-28,"PIER LODGE, ARTHURSTOWN, CO WEXFORD",,Wexford,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"RATHSALLAGH, CARRICKBOY, CO LONGFORD",,Longford,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"RONEY HILL, BALLYGARRET, COURTOWN",,Wexford,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"SANDYMOUNT HOUSE, OLDTOWN, ABBEYLEIX",,Laois,820000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"SHEEAUNE, TAVANAGH, WESTPORT",,Mayo,328000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"SHERCOCK RD, CARRICKMACROSS, CO MONAGHAN",,Monaghan,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"SHERRYS WOOD, BELLEWSTOWN, CO MEATH",,Meath,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"SHESHKIN, SCOTSTOWN, CO. MONAGHAN",,Monaghan,28500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"ST JUDES, STONEYFORD, KILKENNY",,Kilkenny,242000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"STRALONGFORD, DRUMKEEN, DONEGAL",,Donegal,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"SYLVAN, DUBLIN ROAD, BRAY",,Wicklow,620000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"TEMPLETOWN, FETHARD ON SEA, WEXFORD",,Wexford,329000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"THE COTTAGE, SHEETLAND ROAD, TERMONFECKIN",,Louth,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"THE GATEWAY COTTAGE, ROCKLOW ROAD, FETHARD",,Tipperary,180000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"THE WALL PARK, DRUMREE, CO MEATH",,Meath,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"THE WILLOWS, BULLET RD, BALLYKEERAN",,Westmeath,395000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"TRADEWINDS, KILMORE QUAY, CO WEXFORD",,Wexford,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"TREVLAC, PASSAGE RD, WATERFORD",,Waterford,600000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"UNIT 18 ROYAL CANAL, COURT ROYAL CANAL, WAY ASHTOWN DUBLIN 15",Dublin 15,Dublin,231500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"WEST COMMONS, ARDFERT, COUNTY KERRY",,Kerry,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"WOODCOCKHILL RD, MEELICK, CO CLARE",,Clare,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-28,"WOODLEY, BLARNEY, CORK",,Cork,490000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-29,"MARIAN HEIGHTS, BALLARD EAST, BARNA",,Galway,455000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-30,"23 HAWTHORN CRESENT, DUNDALK, LOUTH",,Louth,267000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-30,"JAHARA WOODS, BALTRASNA, SKERRIES",,Dublin,452000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-30,"MOUNTAIN RD, TUBBERCURRY, SLIGO",,Sligo,131000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"1 Leeson Park Court, Leeson Park Road, Ranelagh",,Dublin,778500.0,No,Yes,New Dwelling house /Apartment,
2022-01-31,"1 SHERIDAN PARK, BOHOLA, CLAREMORRIS",,Mayo,50000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"1 SHERIDAN PARK, BOHOLA, CLAREMORRIS",,Mayo,25000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"10 Ard na hAbhann, Newtown Road, Wexford town",,Wexford,333920.7,No,Yes,New Dwelling house /Apartment,
2022-01-31,"10 The Glade, Whitefield Hall, Bettystown",,Meath,233480.17,No,Yes,New Dwelling house /Apartment,
2022-01-31,"106 GLENDALE LAWN OLD SINGLAND RD, LIMERICK",,Limerick,263000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"11 CUIRT AISLING, DONEGAL RD, BALLYBOFEY",,Donegal,240000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"11 FORTHILL, AUGHNACLIFFE, LONGFORD",,Longford,127000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"11 Hollywoodrath Lawns, Hollystown, Dublin 15",Dublin 15,Dublin,394273.0,No,Yes,New Dwelling house /Apartment,
2022-01-31,"11 SEAN ALLEN TERRACE, CASHEL RD, TIPPERARY TOWN",,Tipperary,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"117 ROYAL MEADOWS, KILCOCK, KILDARE",,Kildare,385000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"12 APPLEWOOD AVE, SWORDS, DUBLIN",,Dublin,277000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"12A MANOR GROVE, KINLOUGH, LEITRIM",,Leitrim,192000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"13 PEMBROKE COTTAGES, DUNDRUM, DUBLIN 14",Dublin 14,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"13 WAINSFORT AVENUE, TERENURE, DUBLIN 6W",,Dublin,560000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"133 Kibelin Abbey, Athgarvan Road, Newbridge",,Kildare,387700.0,No,Yes,New Dwelling house /Apartment,
2022-01-31,"134 LOUISA PARK, LEIXLIP, CO KILDARE",,Kildare,155000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"138 CRANN NUA, EDENDERRY RD, PORTARLINGTON",,Laois,122500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"14 HOLLYVILLE HEIGHTS, WATERLOO ROAD, WEXFORD",,Wexford,156000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"141 KILBARRON RD, COOLOCK, DUBLIN 5",Dublin 5,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"15 CLUAIN NA GREINE, CLONYGOWAN, OFFALY",,Offaly,257577.09,No,Yes,New Dwelling house /Apartment,
2022-01-31,"15 PARK TERRACE, THE COOMBE, DUBLIN 8",Dublin 8,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"16 Carrig Vale, Kilanerin, Gorey",,Wexford,317180.6,No,Yes,New Dwelling house /Apartment,
2022-01-31,"16 PHOENIX COURT, KILRUSH RD, ENNIS",,Clare,248000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"16 RUINBEG GREEN, KILDARE TOWN, CO KILDARE",,Kildare,315000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"167 DOWNPATRICK RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"17 Fairways Gardens, Dundalk, Co Louth",,Louth,251101.32,No,Yes,New Dwelling house /Apartment,
2022-01-31,"17 GREENHILLS, ATHY, CO. KILDARE",,Kildare,76470.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"172 WEST AVE, PARKGATE, FRANKFIELD",,Cork,380000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"18 CLONFADDA WOOD, MOUNT MERRION AVE, BLACKROCK",,Dublin,1580000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"18 FAIRFIELD, ATHY, KILDARE",,Kildare,125000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"186 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,910000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"190 CHERRYWOOD PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"197 GRIFFIN RATH HALL, CELBRIDGE RD, MAYNOOTH",,Kildare,235000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"2 CASTLE COTTAGES, CASTLE ROAD, BANDON",,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"2 Granada Drive, Granard",,Longford,130000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"2 HIGHFIELD LAWN, MODEL FARM RD, CORK",,Cork,300000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"2 QUAY ST, SKERRIES, DUBLIN",,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"2 SHAMROCK AVE, KINGSCOURT, CAVAN",,Cavan,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"20 CLONDRINA, CRUSHEEN, ENNIS",,Clare,290000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"20 HARMONY AVE, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,595000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"20 HILLVIEW, MOUNT TALBOT, CLONDALKIN DUBLIN 22",Dublin 24,Dublin,205000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"20 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"202 MOURNE ROAD, DRIMNAGH, DUBLIN 12",,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"21 CEOL NA MARA, KILL, WATERFORD",,Waterford,152500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"21 CHARLESTOWN WAY, ST MARGARETS ROAD, FINGLAS",Dublin 11,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"21 Fairways Gardens, Dublin Road, Dundalk",,Louth,254185.0,No,Yes,New Dwelling house /Apartment,
2022-01-31,"21 THE COURT, HAZELHATCH PARK, CELBRIDGE",,Kildare,235000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"22 MORNINGTON MANOR DR, MORNINGTON, MEATH",,Meath,240000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"23 BARROWVALE GRAIGUECULLEN, GRAIGUECULLEN, LAOIS",,Laois,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"23 barters wood, tower, blarney",,Cork,317180.0,No,Yes,New Dwelling house /Apartment,
2022-01-31,"23 CHAPEL AVENUE, BALBRIGGAN, CO. DUBLIN",,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"23 HILLSIDE, GREYSTONES, WICKLOW",,Wicklow,630000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-31,"23 PHIBBLESTOWN HOUSE, PHIBBLESTOWN, CLONSILLA DUBLIN 15",Dublin 15,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,
